review,bigram,n,total
771,re imagining,1,188
771,real scooby,1,188
771,right there,1,188
771,saying goes,1,188
771,scott menville,1,188
771,see how,1,188
771,shaggy voice,1,188
771,shaggy's voice,1,188
771,show properly,1,188
771,shows grew,1,188
771,shows they've,1,188
771,solid opinion,1,188
771,sound anything,1,188
771,sounded in,1,188
771,squeaky and,1,188
771,style is,1,188
771,sure what,1,188
771,surely isn't,1,188
771,that is,1,188
771,that right,1,188
771,the animation,1,188
771,the classic,1,188
771,the first,1,188
771,the formula,1,188
771,the lack,1,188
771,the original,1,188
771,the outfit,1,188
771,the saying,1,188
771,the scooby,1,188
771,the show,1,188
771,the villain,1,188
771,the weird,1,188
771,then i'll,1,188
771,there is,1,188
771,they're on,1,188
771,they've also,1,188
771,thing about,1,188
771,this attempt,1,188
771,this might,1,188
771,to be,1,188
771,to jar,1,188
771,trying not,1,188
771,two more,1,188
771,type animation,1,188
771,used for,1,188
771,used in,1,188
771,very bizarre,1,188
771,villain angle,1,188
771,voice is,1,188
771,voice that,1,188
771,walking from,1,188
771,wb shows,1,188
771,we'll see,1,188
771,weird animation,1,188
771,what they're,1,188
771,with the,1,188
771,worth a,1,188
771,yet with,1,188
771,you can,1,188
778,a cliche,1,65
778,about any,1,65
778,acting so,1,65
778,actually got,1,65
778,almost irresistible,1,65
778,amazing that,1,65
778,and the,1,65
778,angst film,1,65
778,any of,1,65
778,are so,1,65
778,be better,1,65
778,better off,1,65
778,bodies rest,1,65
778,brooke shields,1,65
778,care about,1,65
778,characters are,1,65
778,cliche ridden,1,65
778,especially brooke,1,65
778,fast forward,1,65
778,film actually,1,65
778,first place,1,65
778,forward through,1,65
778,genre you'd,1,65
778,got made,1,65
778,if you,1,65
778,impossible to,1,65
778,in the,1,65
778,irresistible if,1,65
778,is almost,1,65
778,it's amazing,1,65
778,it's impossible,1,65
778,like this,1,65
778,made in,1,65
778,of them,1,65
778,off renting,1,65
778,or bodies,1,65
778,parts is,1,65
778,place the,1,65
778,renting singles,1,65
778,rest motion,1,65
778,ridden yuppie,1,65
778,shields the,1,65
778,singles or,1,65
778,slow parts,1,65
778,so uninspired,1,65
778,so weak,1,65
778,such a,1,65
778,temptation to,1,65
778,that it's,1,65
778,that such,1,65
778,the acting,1,65
778,the characters,1,65
778,the first,1,65
778,the slow,1,65
778,the temptation,1,65
778,them especially,1,65
778,this genre,1,65
778,through the,1,65
778,to care,1,65
778,to fast,1,65
778,uninspired that,1,65
778,weak and,1,65
778,you like,1,65
778,you'd be,1,65
778,yuppie angst,1,65
781,a basketball,1,51
781,a good,1,51
781,about it,1,51
781,actor even,1,51
781,annoying but,1,51
781,at least,1,51
781,automatically loved,1,51
781,basketball fan,1,51
781,billy crystal,1,51
781,but the,1,51
781,crystal is,1,51
781,else about,1,51
781,even if,1,51
781,everything else,1,51
781,fan seeing,1,51
781,for a,1,51
781,good actor,1,51
781,he is,1,51
781,i automatically,1,51
781,i just,1,51
781,i love,1,51
781,if he,1,51
781,is a,1,51
781,is annoying,1,51
781,it was,1,51
781,just wanted,1,51
781,least for,1,51
781,love gheorghe,1,51
781,loved this,1,51
781,made this,1,51
781,movie everything,1,51
781,movie was,1,51
781,muresan act,1,51
781,muresan so,1,51
781,say that,1,51
781,seeing gheorghe,1,51
781,so billy,1,51
781,so i,1,51
781,so so,1,51
781,that i,1,51
781,that made,1,51
781,the thing,1,51
781,thing that,1,51
781,to say,1,51
781,wanted to,1,51
781,was at,1,51
781,was so,1,51
795,acting is,1,111
795,ajay devagan,1,111
795,amithab bachan's,1,111
795,and boring,1,111
795,and crew,1,111
795,and i,1,111
795,and the,1,111
795,and they,1,111
795,any audiences,1,111
795,audiences i,1,111
795,away in,1,111
795,bachan's acting,1,111
795,bad the,1,111
795,be greatest,1,111
795,be the,1,111
795,because the,1,111
795,bet that,1,111
795,boring i,1,111
795,but this,1,111
795,but unfortunately,1,111
795,cast and,1,111
795,crew was,1,111
795,deserve any,1,111
795,devagan this,1,111
795,did justice,1,111
795,don't deserve,1,111
795,failed and,1,111
795,film and,1,111
795,film don't,1,111
795,film got,1,111
795,film was,1,111
795,finally this,1,111
795,flop of,1,111
795,foolish and,1,111
795,gopal varma,1,111
795,got screwed,1,111
795,got spoiled,1,111
795,greatest flop,1,111
795,greatest hit,1,111
795,he failed,1,111
795,his work,1,111
795,hit of,1,111
795,i bet,1,111
795,i got,1,111
795,i saw,1,111
795,in the,1,111
795,including ajay,1,111
795,is poor,1,111
795,justice to,1,111
795,justify his,1,111
795,middle amithab,1,111
795,movie some,1,111
795,movie sucks,1,111
795,movie will,1,111
795,nobody did,1,111
795,people ran,1,111
795,poor i,1,111
795,ram gopal,1,111
795,ran away,1,111
795,saw the,1,111
795,screwed because,1,111
795,sholay the,1,111
795,slept while,1,111
795,some people,1,111
795,spoiled and,1,111
795,spoiled sholay,1,111
795,sure nobody,1,111
795,that this,1,111
795,the cast,1,111
795,the greatest,1,111
795,the middle,1,111
795,the movie,1,111
795,theater slept,1,111
795,their work,1,111
795,they spoiled,1,111
795,thought ram,1,111
795,thought this,1,111
795,to their,1,111
795,unfortunately he,1,111
795,varma will,1,111
795,was bad,1,111
795,was foolish,1,111
795,watching the,1,111
795,while watching,1,111
795,whole film,1,111
795,whole theater,1,111
795,will flop,1,111
795,will justify,1,111
795,work but,1,111
795,work including,1,111
795,year but,1,111
795,year sure,1,111
804,a cast,1,268
804,a certain,1,268
804,a movie,1,268
804,a sharp,1,268
804,a twisted,1,268
804,a ummm,1,268
804,a very,1,268
804,about getting,1,268
804,about such,1,268
804,about what,1,268
804,accept it,1,268
804,actors and,1,268
804,after all,1,268
804,all once,1,268
804,anatomy turning,1,268
804,and boudoir,1,268
804,and corner,1,268
804,and frustrates,1,268
804,and in,1,268
804,and may,1,268
804,and never,1,268
804,and room,1,268
804,and satisfaction,1,268
804,and sophisticated,1,268
804,and tourist,1,268
804,are likable,1,268
804,around after,1,268
804,as we,1,268
804,aside cooper,1,268
804,at every,1,268
804,at least,1,268
804,be careful,1,268
804,because they,1,268
804,bedding her,1,268
804,blue misogynistic,1,268
804,blue moon,1,268
804,bluebeard's eighth,1,268
804,boudoir humor,1,268
804,business deal,1,268
804,but she,1,268
804,buying her,1,268
804,can accept,1,268
804,careful what,1,268
804,cast only,1,268
804,certain part,1,268
804,claudette colbert,1,268
804,colbert the,1,268
804,colbert through,1,268
804,comes around,1,268
804,cooper or,1,268
804,cooper plays,1,268
804,corner and,1,268
804,day and,1,268
804,deal he,1,268
804,definite french,1,268
804,developed unlikable,1,268
804,double entendres,1,268
804,edge you're,1,268
804,eighth wife,1,268
804,either cooper,1,268
804,ends up,1,268
804,enjoy seeing,1,268
804,entendres and,1,268
804,every turn,1,268
804,expected and,1,268
804,feisty claudette,1,268
804,film and,1,268
804,film has,1,268
804,film was,1,268
804,find satisfaction,1,268
804,for the,1,268
804,for until,1,268
804,for wishes,1,268
804,for you,1,268
804,french sensibilities,1,268
804,from the,1,268
804,frustrates him,1,268
804,frustration isn't,1,268
804,happens when,1,268
804,has definite,1,268
804,has strong,1,268
804,have developed,1,268
804,have heard,1,268
804,have none,1,268
804,he ends,1,268
804,he expected,1,268
804,he runs,1,268
804,heard the,1,268
804,her but,1,268
804,her with,1,268
804,him at,1,268
804,his lesson,1,268
804,humor for,1,268
804,i watched,1,268
804,if you,1,268
804,in a,1,268
804,in either,1,268
804,in practice,1,268
804,in soul,1,268
804,in this,1,268
804,intent of,1,268
804,into the,1,268
804,is that,1,268
804,is to,1,268
804,is very,1,268
804,is what,1,268
804,isn't relieved,1,268
804,it and,1,268
804,it has,1,268
804,it learning,1,268
804,it literally,1,268
804,it on,1,268
804,it wasn't,1,268
804,its own,1,268
804,late that,1,268
804,learning his,1,268
804,learning only,1,268
804,least likable,1,268
804,lesson until,1,268
804,likable actors,1,268
804,likable people,1,268
804,literally and,1,268
804,man who,1,268
804,marring buying,1,268
804,may not,1,268
804,means it,1,268
804,men have,1,268
804,message of,1,268
804,misogynistic pirates,1,268
804,most men,1,268
804,movie is,1,268
804,movie with,1,268
804,never learning,1,268
804,none of,1,268
804,not accustomed,1,268
804,not enjoy,1,268
804,of bedding,1,268
804,of bluebeard's,1,268
804,of it,1,268
804,of this,1,268
804,of your,1,268
804,on its,1,268
804,once in,1,268
804,only comes,1,268
804,only too,1,268
804,or at,1,268
804,or colbert,1,268
804,own terms,1,268
804,part of,1,268
804,people or,1,268
804,people who,1,268
804,pirates aside,1,268
804,plays a,1,268
804,point of,1,268
804,practice business,1,268
804,protect themselves,1,268
804,reason i,1,268
804,relieved and,1,268
804,room and,1,268
804,runs into,1,268
804,said is,1,268
804,satisfaction as,1,268
804,satisfaction in,1,268
804,seeing in,1,268
804,sensibilities which,1,268
804,sexual frustration,1,268
804,sharp edge,1,268
804,she will,1,268
804,sophisticated film,1,268
804,soul and,1,268
804,stories about,1,268
804,strong double,1,268
804,terms you'll,1,268
804,that it,1,268
804,that they're,1,268
804,the day,1,268
804,the feisty,1,268
804,the intent,1,268
804,the message,1,268
804,the stories,1,268
804,the world,1,268
804,themselves they,1,268
804,they are,1,268
804,they think,1,268
804,they're unlikable,1,268
804,think from,1,268
804,this movie,1,268
804,this witty,1,268
804,through a,1,268
804,to and,1,268
804,to be,1,268
804,to getting,1,268
804,to protect,1,268
804,too late,1,268
804,tourist attraction,1,268
804,traits to,1,268
804,turn and,1,268
804,turning blue,1,268
804,twisted in,1,268
804,ummm blue,1,268
804,unlikable people,1,268
804,unlikable traits,1,268
804,until he,1,268
804,until what,1,268
804,up marring,1,268
804,very accustomed,1,268
804,very wealthy,1,268
804,want it,1,268
804,want when,1,268
804,wants it,1,268
804,wants whenever,1,268
804,was because,1,268
804,wasn't what,1,268
804,watched the,1,268
804,we said,1,268
804,wealthy man,1,268
804,what happens,1,268
804,what it's,1,268
804,when you,1,268
804,when your,1,268
804,whenever he,1,268
804,which means,1,268
804,who have,1,268
804,who is,1,268
804,whole point,1,268
804,whole reason,1,268
804,wife is,1,268
804,will have,1,268
804,wishes for,1,268
804,with such,1,268
804,with the,1,268
804,witty and,1,268
804,you can,1,268
804,you'll find,1,268
804,you're not,1,268
804,your anatomy,1,268
804,your sexual,1,268
812,a beautiful,1,188
812,a connection,1,188
812,a dance,1,188
812,a dog,1,188
812,a man,1,188
812,a mundane,1,188
812,a profound,1,188
812,all for,1,188
812,amilee and,1,188
812,among my,1,188
812,and find,1,188
812,and in,1,188
812,and meaningful,1,188
812,and miracle,1,188
812,and my,1,188
812,and stereo,1,188
812,and the,1,188
812,and transforms,1,188
812,are amilee,1,188
812,as a,1,188
812,as with,1,188
812,away it,1,188
812,beautiful japanese,1,188
812,beauty by,1,188
812,bored with,1,188
812,both discover,1,188
812,breaking traditional,1,188
812,but is,1,188
812,by showing,1,188
812,by transcending,1,188
812,can be,1,188
812,characters who,1,188
812,connection that,1,188
812,dance breaking,1,188
812,dance has,1,188
812,dance studio,1,188
812,deal with,1,188
812,discover that,1,188
812,dog the,1,188
812,enthralled by,1,188
812,far away,1,188
812,faraway glance,1,188
812,favorite foreign,1,188
812,films is,1,188
812,films some,1,188
812,find that,1,188
812,for happiness,1,188
812,glance or,1,188
812,great foreign,1,188
812,happiness and,1,188
812,has memorable,1,188
812,have to,1,188
812,he is,1,188
812,heartfelt lesson,1,188
812,her beauty,1,188
812,her but,1,188
812,her faraway,1,188
812,his married,1,188
812,his mundane,1,188
812,his train,1,188
812,in itself,1,188
812,in japan,1,188
812,in the,1,188
812,instant that,1,188
812,into a,1,188
812,is among,1,188
812,is bored,1,188
812,is enthralled,1,188
812,is it,1,188
812,is not,1,188
812,is one,1,188
812,is so,1,188
812,is that,1,188
812,it into,1,188
812,it is,1,188
812,it only,1,188
812,itself transcends,1,188
812,japan a,1,188
812,japanese society,1,188
812,japanese woman,1,188
812,joy is,1,188
812,life as,1,188
812,life can,1,188
812,life sees,1,188
812,magic and,1,188
812,magical and,1,188
812,man who,1,188
812,many great,1,188
812,married life,1,188
812,meaningful and,1,188
812,memorable wonderful,1,188
812,miracle that,1,188
812,moulds and,1,188
812,movie is,1,188
812,movies as,1,188
812,movies that,1,188
812,mundane by,1,188
812,mundane life,1,188
812,mundane slice,1,188
812,my favorite,1,188
812,my life,1,188
812,not too,1,188
812,of a,1,188
812,of dance,1,188
812,of his,1,188
812,of japanese,1,188
812,of life,1,188
812,of the,1,188
812,of those,1,188
812,one of,1,188
812,only by,1,188
812,or a,1,188
812,others are,1,188
812,out the,1,188
812,painful realities,1,188
812,pass he,1,188
812,profound heartfelt,1,188
812,realities by,1,188
812,risk all,1,188
812,rut of,1,188
812,sees a,1,188
812,shall we,1,188
812,showing the,1,188
812,similarities with,1,188
812,slice of,1,188
812,so magical,1,188
812,so many,1,188
812,society they,1,188
812,some of,1,188
812,staring out,1,188
812,stereo types,1,188
812,studio in,1,188
812,takes a,1,188
812,takes his,1,188
812,that is,1,188
812,that joy,1,188
812,that life,1,188
812,the instant,1,188
812,the mundane,1,188
812,the others,1,188
812,the rut,1,188
812,the similarities,1,188
812,the true,1,188
812,the window,1,188
812,the world,1,188
812,them through,1,188
812,they risk,1,188
812,they share,1,188
812,they will,1,188
812,this movie,1,188
812,through the,1,188
812,to deal,1,188
812,to pass,1,188
812,too far,1,188
812,traditional moulds,1,188
812,train to,1,188
812,transcending them,1,188
812,transcends the,1,188
812,transforms it,1,188
812,true magic,1,188
812,types of,1,188
812,we dance,1,188
812,who have,1,188
812,who is,1,188
812,will both,1,188
812,window of,1,188
812,with his,1,188
812,with painful,1,188
812,with so,1,188
812,with those,1,188
812,woman staring,1,188
812,wonderful characters,1,188
812,world of,1,188
817,3 escapees,1,431
817,80 s,1,431
817,a bar,1,431
817,a bit,1,431
817,a happy,1,431
817,a hard,1,431
817,a harrowing,1,431
817,a heart,1,431
817,a lot,1,431
817,a norman,1,431
817,a tour,1,431
817,a young,1,431
817,accidentally during,1,431
817,across the,1,431
817,action star,1,431
817,advantage of,1,431
817,after getting,1,431
817,airwolf he,1,431
817,all at,1,431
817,all sorts,1,431
817,alleyway vincent's,1,431
817,already jaded,1,431
817,also brings,1,431
817,amazingly good,1,431
817,an action,1,431
817,an alleyway,1,431
817,an interesting,1,431
817,and a,1,431
817,and beating,1,431
817,and contemplating,1,431
817,and continued,1,431
817,and he,1,431
817,and his,1,431
817,and is,1,431
817,and it,1,431
817,and runs,1,431
817,and stops,1,431
817,and white,1,431
817,and wonders,1,431
817,anyway glynnis,1,431
817,anyway this,1,431
817,are gorgeous,1,431
817,as explored,1,431
817,as he,1,431
817,as hedge,1,431
817,as rose,1,431
817,as the,1,431
817,as they,1,431
817,as well,1,431
817,attention from,1,431
817,attracts all,1,431
817,bar and,1,431
817,beating him,1,431
817,been filmed,1,431
817,befuddled me,1,431
817,billie baby,1,431
817,billie is,1,431
817,bit i,1,431
817,blue marine,1,431
817,blue outfits,1,431
817,blue uniform,1,431
817,both an,1,431
817,brings up,1,431
817,but really,1,431
817,but there's,1,431
817,café he,1,431
817,camps as,1,431
817,can only,1,431
817,captures jmv,1,431
817,career and,1,431
817,catches his,1,431
817,character is,1,431
817,character whose,1,431
817,contemplating desertion,1,431
817,continued to,1,431
817,core marine,1,431
817,could have,1,431
817,could still,1,431
817,country he,1,431
817,cut as,1,431
817,delightful as,1,431
817,desertion and,1,431
817,do so,1,431
817,does a,1,431
817,doesn't make,1,431
817,done so,1,431
817,down the,1,431
817,drama anyway,1,431
817,dramatic anyway,1,431
817,dressed in,1,431
817,drunk and,1,431
817,during his,1,431
817,during this,1,431
817,early 70,1,431
817,end of,1,431
817,ending which,1,431
817,escapees marion,1,431
817,evil as,1,431
817,explored in,1,431
817,eye staying,1,431
817,failed recruits,1,431
817,fever in,1,431
817,filmed in,1,431
817,find movie,1,431
817,folks go,1,431
817,folks mr,1,431
817,from a,1,431
817,gere who,1,431
817,gere's character,1,431
817,gere's outfit,1,431
817,getting him,1,431
817,getting tossed,1,431
